Counter_Type,Counter_Height,Dome,Section,Meter,Sample,Formation,Group,Composite_Height,Use,Microanalysis_Type,Facies,WaterDepth,Min,d13C,d18O,d13Corg,CAP13C,d34SCAS,d34Spy,Dd34S,TOC,Pyrite,SO4,Ca44_40,Ca44_42,Ca44_43,d26Mg,d25Mg,Mn_ppm,Sr_ppm,Fe_ppm,Na_ppm,Mg_ppm,Al_ppm,P_ppm,S_ppm,K_ppm,Ca_ppm,Ti_ppm,Li_ppm,Be_ppm,B_ppm,Sc_ppm,V_ppm,Cr_ppm,Ba_ppm,Cd_ppm,Cu_ppm,Ni_ppm,Pb_ppm,Zn_ppm,Y_ppm,Zr_ppm,Mg_MgCa,Sr_Ca_mmol_mol,Mg_Ca_mmol_mol,Mn_Ca_mmol_mol,U_Ca_mmol_mol,Mn_Sr_mmol_mol,Mn_Sr_ppm,Al_Acetic_ppm,Ca_Acetic,Fe_Acetic_ppm,K_Acetic_ppm,Mg_Acetic_ppm,Mn_Acetic_ppm,Na_Acetic_ppm,S_Acetic_ppm,Sr_Acetic_ppm,N,mean_pct_carb,d13C_VPDB,d18O_VPDB_mineral,d18Ow_VSMOW,d18Ow_VSMOW_1SE_lower,d18Ow_VSMOW_1SE_upper,d18Ow_VSMOW_2SE_lower,d18Ow_VSMOW_2SE_upper,d18Ow_VSMOW_lower,d18Ow_VSMOW_upper,D47,SE,SE_2,SD,CL_95_pct,T_MIT,T_MIT_SE_lower,T_MIT_SE_upper,T_MIT_2SE_lower,T_MIT_2SE_upper,T_MIT_95CL_lower,T_MIT_95CL_upper,D48,D48_SE,D48_SD,D48_95_CL,Mineralogy,Type,Form_T,err_Form_T,Calibration,Author,ordering_ratio,Mg,alt_Sample,Counter,Location,Country_Min,Formation,T_Petersen,d47_VPDB,d18Ow_VSMOW_MK77,d18Ow_VSMOW_MK77_upper,d18Ow_VSMOW_MK77_lower,d18Ow_VSMOW_H14,d18Ow_VSMOW_H14_upper,d18Ow_VSMOW_H14_lower,d18Ow_VSMOW_H14_lower,d18Ow_VSMOW_V05,d18Ow_VSMOW_V05_upper,d18Ow_VSMOW_V05_lower,d18Ow_VSMOW_KON97,d18Ow_VSMOW_KON97_upper,d18Ow_VSMOW_KON97_lower,d18Ow_VSMOW_A21,d18Ow_VSMOW_A21,d18Ow_VSMOW_A21_upper,d18Ow_VSMOW_A21_lower,Data_Reference,Published
1025,,GSB,MQT,3420,MQT_3420,BuahBirba,rec,782.1139241,0,,dolostone,,DL,-4.53,-3.58,-29.8289756,25.3,23.27710731,-13.56231266,36.83941997,,,3300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fike_2006,Yes
52,,GSB,MQT,3416,MQT_3416,BuahBirba,rec,787.556962,0,,dolostone,,DL,-4.5,-3.54,-29.4470206,24.95,22.70228136,-7.698992498,30.40127386,,,2400,,,,,,71,,2900,1240,81800,1900,170,25240,800,204000,,13.9,0.2,23,0.1,4,6.5,,,,,,,,,0.286214136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fike_2006,Yes
532,52,MD,MDS,211.5,MDS_211.5,Shuram,peak,789.8,0,,,,CA,-7.69,-7.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,94.9,-7.65,-7.820477612,0.5,1.1,1.2,2.3,2.3,2.2,2.3,0.4887,0.015,0.03,0.0251,0.0295,68.6,7.4,7.9,14.4,16.4,14.1,16.1,0.1924,0.0631,0.0596,0.1246,Calcite,,,,,,,,,,Oman,Oman_CA,Shuram,73.5,-15.47047761,-0.4,2.4,2.3,-1.1,2.3,2.4,2.4,-0.5,2,2.1,2.3,2.4,2.3,0.5,0.5,2.3,2.2,this study,No
531,,MD,MDS,211.5,MDS_211.5,Shuram,rec,789.8,0,TS_EPMA,,,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,this study,No
577,,MD,MDS,213,"MD5_213									",Shuram,rec,791.3,0,,,2,CA,-6.84,-7.64,,,,,,,,,-1.218857233,-0.229324285,-0.172011846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.573211293,21.04521626,4589.14425,0.128401278,8.006025543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Busch_2022,Yes
1382,,MD,MDS,213,MDS_213,Shuram,rec,791.3,0,,,,CA,,,,,,,,,,,,,,,,2130,453,4200,700,5100,1300,5900,540,800,367000,800,,,,,3.51,,10,0,0,0,0,3.87,22.9,6.23,,,,,,,,81.06,361518.01,2479.17,108.47,5947.26,2792.89,353.3,381.53,565.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,this study,No
537,,GSB,MQT,3412,MQT_3412,BuahBirba,rec,793,0,,dolostone,,DL,-4.46,-2.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fike_2006,Yes
1461,,GSB,MQT,3408,MQT_3408,BuahBirba,rec,793,0,,dolostone,,DL,-4.42,-0.76,,,,,,,,,,,,,,45,,4660,280,28020,1200,160,2725.76513,590,280720,,9,0.1,19,,3,6.5,,,,,,,,,0.320453031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fike_2006,Yes
435,,SOSB,TM6,2735,TM6_2735,BuahBirba,post,797.0099857,0,797,,,CA,-3.48,-7.22,,,,,,2.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lee_2015, Lee_thesis",Yes
1385,53,MD,MDS,220.5,MDS_220.5,Shuram,peak,798.8,0,,,,CA,-5.87,-7.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,88.4,-5.86,-7.219073041,6.1,1,1.1,2,2.2,2,2.1,0.4265,0.0122,0.0244,0.0555,0.024,105.6,8.2,8.8,15.9,18.2,15.7,17.9,0.1845,0.0523,0.1777,0.1031,Calcite,,,,,,,,,,Oman,Oman_CA,Shuram,113.3,-13.07907304,5.1,1.9,1.9,4.5,1.9,2,2,4.5,1.6,1.7,8.1,2.1,2.1,6.1,6.1,2.1,2,this study,No
75,,MD,MDS,220.5,MDS_220.5,Shuram,rec,798.8,0,TS,,,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,this study,No
1383,,MD,MDS,220.5,"MDS_225.5									",Shuram,rec,798.8,0,,,2,CA,-5.83,-7.68,,,,,,,,,-1.394130777,-0.325464082,-0.261344016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.838474105,16.95416616,1289.452406,0.328229737,1.537855969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Busch_2022,Yes
1384,,MD,MDS,220.5,MDS_220.5,Shuram,rec,798.8,0,,,,CA,,,,,,,,,,,,,,,,683,725,4300,600,4800,2200,200,330,1200,388000,1200,,,,,4.61,,12.2,0,3.68,0,0,5.74,5.33,2.23,,,,,,,,64.62,295859.3,666.55,41.67,1286.06,395.62,252.19,181.52,217.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,this study,No
1026,,GSB,MQT,3404,MQT_3404,BuahBirba,rec,800.5405405,0,,dolostone,,DL,-3.96,-1.49,-32.45191515,28.5,22.72961225,-13.93658606,36.66619831,,,5900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fike_2006,Yes
908,,MD,MD2,0.3,MD2_0.3,BuahBirba,rec,800.6,0,,,,CA,-7.09,-7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,this study,No
533,,MD,MDS,222.5,MDS_222.5,Shuram,rec,800.8,0,TS,,,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,this study,No
1386,,MD,MDS,222.5,"MDS_222.5									",Shuram,rec,800.8,0,,,2,CA,-6.72,-6.62,,,,,,,,,-1.019757352,-0.101863519,-0.076005134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.692892935,14.57567706,2702.7163,0.186673142,3.766041186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Busch_2022,Yes
1387,,MD,MDS,222.5,MDS_222.5_B,Shuram,rec,800.8,0,,,2,CA,,,,,,,,,,,-1.177798891,-0.250275205,-0.154787842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.717654472,14.54331811,2648.591356,0.185440164,3.822511707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Busch_2022,Yes
1388,,MD,MDS,222.5,MDS_222.5,Shuram,rec,800.8,0,,,,CA,,,,,,,,,,,,,,,,1190,577,4500,500,4400,2600,300,420,1300,375000,1300,,,,,5.7,,12.6,0,1.22,0,0,6.12,5.34,2.5,,,,,,,,437.37,595490.91,2713.36,362.93,12455.79,4435.44,816.11,1473.96,804.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,this study,No
434,,SOSB,TM6,2730,TM6_2730,BuahBirba,post,802.3111093,0,,,,CA,-2.74,-5.73,-31.31,28.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lee_2015, Lee_thesis",Yes
202,,MD,MD2,3.1,MD2_3.1,BuahBirba,rec,803.4,0,,,,CA,-8.31,-8.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,this study,No
909,,MD,MD2,5,MD2_5,BuahBirba,rec,805.3,0,,,,CA,-8.25,-8.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,this study,No
1306,,MD,MD2,7.7,MD2_7.7,BuahBirba,rec,808,0,,,,CA,-7.2,-8.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,this study,No
1027,,GSB,MQT,3400,MQT_3400,BuahBirba,rec,808.0810811,0,,dolostone,,DL,-3.54,-1.56,-31.056,27.52,20.76276539,-8.668869632,29.43163502,0.16505,0.037531094,3800,,,,,,51.018,2780,3580,390,71830,1360,130,54770.77818,730,204870,,10.114,,,0.643,3.111,17.119,,,,,,,,,0.259595229,,,,,,0.018351799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fike_2006,Yes
201,,MD,MD2,9.3,MD2_9.3,BuahBirba,rec,809.6,0,,,,CA,-7.36,-7.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,this study,No
548,,MD,MD2,10.2,"MD2_10.2									",BuahBirba,rec,810.5,0,,,2,CA,-7.42,-7.58,,,,,,,,,-1.200094449,-0.271160028,-0.132256149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.714993134,16.12331626,3428.711772,0.232994376,4.795447131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Busch_2022,Yes
910,,MD,MD2,11.2,MD2_11.2,BuahBirba,rec,811.5,0,,,,CA,-7.51,-8.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,this study,No
1633,,MD,MD2,13.2,MD2_13.2,BuahBirba,rec,813.5,0,,,,CA,-7.25,-9.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,this study,No
911,,MD,MD2,15.2,MD2_15.2,BuahBirba,rec,815.5,0,,,,CA,-6.46,-8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,this study,No
51,,GSB,MQT,3396,MQT_3396,BuahBirba,rec,815.6216216,0,,dolostone,,DL,-3.46,-3.01,-30.21038495,26.75,22.63240234,-3.370484759,26.0028871,,,3300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fike_2006,Yes
912,,MD,MD2,17,MD2_17,BuahBirba,rec,817.3,0,,,,CA,-5.75,-7.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,this study,No
200,,MD,MD2,19.5,MD2_19.5,BuahBirba,rec,819.8,0,,,,CA,-5.96,-7.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,this study,No
199,,MD,MD2,21.4,MD2_21.4,BuahBirba,rec,821.7,0,,,,CA,-6.23,-9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,this study,No
913,,MD,MD2,23,MD2_23,BuahBirba,rec,823.3,0,,,,CA,-5.23,-8.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,this study,No
433,,SOSB,TM6,2710,TM6_2710,BuahBirba,post,823.5156037,0,,,,CA,-3.03,-4.55,,,,,,5.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lee_2015, Lee_thesis",Yes
914,,MD,MD2,25.8,"MD2_25.8									",BuahBirba,rec,826.1,0,,,2,CA,-5.43,-7.57,,,,,,,,,-1.46395888,-0.359526572,-0.204491699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.954389192,16.95089375,1304.131014,0.67375812,1.366456186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Busch_2022,Yes
198,,MD,MD2,25.8,MD2_25.8,BuahBirba,rec,826.1,0,,,,CA,-5.35,-8.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,this study,No
915,,MD,MD2,27.5,MD2_27.5,BuahBirba,rec,827.8,0,,,,CA,-5.1,-8.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,this study,No
1630,,MD,MD2,29.8,MD2_29.8,BuahBirba,rec,830.1,0,,,,CA,-4.94,-9.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,this study,No
492,,MD,MD2,31.7,MD2_31.7,BuahBirba,rec,832,0,,,,CA,-5.05,-8.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,this study,No
916,,MD,MD2,33.7,MD2_33.7,BuahBirba,rec,834,0,,,,CA,-5.5,-8.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,this study,No
432,,SOSB,TM6,2700,TM6_2700,BuahBirba,post,834.1178509,0,,,,CA,-2.8,-4.83,-34.88,32.08,,,,1.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lee_2015, Lee_thesis",Yes
917,,MD,MD2,35,MD2_35,BuahBirba,rec,835.3,0,,,,CA,-5.19,-8.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,this study,No
1307,,MD,MD2,37.7,MD2_37.7,BuahBirba,rec,838,0,,,,CA,-5.26,-9.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,this study,No
1308,,MD,MD2,40,MD2_40,BuahBirba,rec,840.3,0,,,,CA,-6.57,-7.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,this study,No
918,,MD,MD2,41.1,MD2_41.1,BuahBirba,rec,841.4,0,,,,CA,-5.86,-7.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,this study,No
1627,,MD,MD2,43.1,MD2_43.1,BuahBirba,rec,843.4,0,,,,CA,-5.19,-7.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,this study,No
919,,MD,MD2,45.2,"MD2_45.2									",BuahBirba,rec,845.5,0,,,2,CA,-6.04,-7.31,,,,,,,,,-1.307732059,-0.242338986,-0.107533244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.890362387,10.09562777,1140.164067,0.33832668,1.280561807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Busch_2022,Yes
920,,MD,MD2,45.2,MD2_45.2,BuahBirba,rec,845.5,0,,,,DL,-5.88,-8.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,this study,No
1028,,GSB,MQT,3380,MQT_3380,BuahBirba,rec,845.7837838,0,,dolostone,,DL,-1.63,-2.67,-29.2865995,27.65,21.41799445,-10.60229901,32.02029346,,,1400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fike_2006,Yes
493,,MD,MD2,47.2,MD2_47.2,BuahBirba,rec,847.5,0,,,,DL,-6.65,-5.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,this study,No
549,,MD,MD2,49.3,MD2_49.3,BuahBirba,rec,849.6,0,,,,DL,-5.54,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,this study,No
431,,SOSB,TM6,2685,TM6_2685,BuahBirba,post,850.3223453,0,,,,CA,,,,,,,,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lee_2015, Lee_thesis",Yes
197,,MD,MD2,51.8,MD2_51.8,BuahBirba,rec,852.1,0,,,,DL,-5.58,-1.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,this study,No
921,,MD,MD2,53,MD2_53,BuahBirba,rec,853.3,0,,,,DL,-5.47,-0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,this study,No
1029,,GSB,MQT,3376,MQT_3376,BuahBirba,rec,853.3243243,0,,dolostone,,DL,-0.65,-1.59,-27.6321353,26.98,21.10323987,-12.07731198,33.18055185,0.1299,0.182507813,1100,,,,,,140.062,2960,7660,1200,93180,6470,190,40329.7656,2510,164500,,73.358,0.303,1.634,1.967,16.69,43.344,,,,,,,,,0.361611301,,,,,,0.047318243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fike_2006,Yes
430,,SOSB,TM6,2680,TM6_2680,BuahBirba,post,855.3223453,0,,,,CA,-2.71,-2.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lee_2015, Lee_thesis",Yes
922,,MD,MD2,55.2,MD2_55.2,BuahBirba,rec,855.5,0,,,,DL,-5.01,-7.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,this study,No
15,,MD,MD2,57.1,MD2_57.1,BuahBirba,rec,857.4,0,,,,DL,-4.81,-2.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,this study,No
923,,MD,MD2,59.2,MD2_59.2,BuahBirba,rec,859.5,0,,,,DL,-3.31,-6.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,this study,No
924,,MD,MD2,59.4,MD2_59.4,BuahBirba,rec,859.7,0,,,,DL,-4.81,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,this study,No
925,,MD,MD2,61.2,MD2_61.2,BuahBirba,rec,861.5,0,,,,DL,-4.67,0.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,this study,No
1624,,MD,MD2,63.8,MD2_63.8,BuahBirba,rec,864.1,0,,,,DL,-4.25,-8.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,this study,No
926,,MD,MD2,65.7,MD2_65.7,BuahBirba,rec,866,0,,,,DL,-6.01,-7.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,this study,No
196,,MD,MD2,67.5,MD2_67.5,BuahBirba,rec,867.8,0,,,,DL,-6.29,-8.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,this study,No
494,,MD,MD2,71.3,MD2_71.3,BuahBirba,rec,871.6,0,,,,DL,-2.62,-6.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,this study,No
